"UniprotID"	"Name"	"Description"	"M_1"	"M_2"	"M_3"	"G1_1"	"G1_2"	"G1_3"	"p.value"	"difference"	"CI_diff_low"	"CI_diff_high"	"FDR"	"sig"
"Q14315"	"FLNC_HUMAN"	"Filamin-C"	6.81269730666929	6.96053619232326	6.85895622347241	6.84106944950666	6.84822115573514	6.84106944950666	0.48094259765911	-0.0339432225721676	-0.155349010267984	0.0874625651236486	0.620134559822176	FALSE
"Q14318"	"FKBP8_HUMAN"	"Peptidyl-prolyl cis-trans isomerase FKBP8"	5.44158816196648	5.66277440856665	5.54262359147857	5.40471275658095	5.58181868955301	5.40471275658095	0.382729915808871	-0.0852473197655987	-0.326850123719069	0.156355484187871	0.528174601787864	FALSE
"Q14320"	"FA50A_HUMAN"	"Protein FAM50A"	5.83833103312604	5.4403819872302	5.72045567477548	6.09532029675721	5.98983576115408	6.09532029675721	0.0329739366565919	0.393769219845595	0.051870870640173	0.735667569051017	0.0979380196785811	FALSE
"Q14331"	"FRG1_HUMAN"	"Protein FRG1"	6.47607653835177	6.7578296591349	6.61670173508687	6.79434740826347	7.08733693466272	6.79434740826347	0.0963670450910266	0.275141272872043	-0.0777350110244779	0.628017556768564	0.198015415784907	FALSE
"Q14344"	"GNA13_HUMAN"	"Guanine nucleotide-binding protein subunit alpha-13"	5.08358160772402	5.35989206936983	5.1244801813319	5.10629141457822	4.98278100362013	5.10629141457822	0.263033972575283	-0.124196675216399	-0.38917274136805	0.140779390935253	0.398624188359496	FALSE
"Q14376"	"GALE_HUMAN"	"UDP-glucose 4-epimerase"	6.15272776876478	6.16386435203279	6.01245356359779	6.20655553805164	6.38717125869946	6.20655553805164	0.112447984981816	0.157078883469131	-0.0579539370547976	0.37211170399306	0.21920144000169	FALSE
"Q14444"	"CAPR1_HUMAN"	"Caprin-1"	6.97774135731889	6.92600850919499	7.17839046287121	7.32477515012932	7.38717125869946	7.32477515012932	0.0162518752331081	0.318193743191001	0.0968318007284318	0.53955568565357	0.0634042754026799	FALSE
"Q14498"	"RBM39_HUMAN"	"RNA-binding protein 39"	6.33131290286864	6.25887746689301	6.12032853806143	6.33336032312414	6.32716394933519	6.33336032312414	0.201896102236429	0.0944552292534588	-0.0774875779247425	0.26639803643166	0.330702179828622	FALSE
"Q14527"	"HLTF_HUMAN"	"Helicase-like transcription factor"	5.97120762884386	5.8762379580166	5.80047775820668	5.70334698728739	5.78338488368665	5.70334698728739	0.0530563766739195	-0.152614828935238	-0.308469443716876	0.00323978584640117	0.13183800062405	FALSE
"Q14558"	"KPRA_HUMAN"	"Phosphoribosyl pyrophosphate synthase-associated protein 1"	6.21616270112227	6.2413320373214	6.28516303046937	6.35268414591866	6.36382907491795	6.35268414591866	0.00604733606331883	0.108846532614079	0.0519308534584817	0.165762211769676	0.0369886847771217	FALSE
"Q14566"	"MCM6_HUMAN"	"DNA replication licensing factor MCM6"	6.39353084777499	6.25252197185318	6.12344339002541	6.36110531360704	6.35383870106466	6.36110531360704	0.260501727386641	0.102184372875051	-0.114462992095686	0.318831737845788	0.396152346534802	FALSE
"Q14669"	"TRIPC_HUMAN"	"E3 ubiquitin-protein ligase TRIP12"	5.02266722820041	5.03648504555656	5.07814146666503	5.3534517410636	5.34744498038385	5.3534517410636	5.35577643614248e-05	0.305684907363021	0.259061645992176	0.352308168733865	0.00316056042206881	TRUE
"Q14674"	"ESPL1_HUMAN"	"Separin"	4.71621054207549	4.77345063972276	4.45961381501853	4.00831625501492	4.24895511698449	4.00831625501492	0.0110528486702061	-0.561229123267487	-0.909624731098349	-0.212833515436625	0.0522251622109411	FALSE
"Q14676"	"MDC1_HUMAN"	"Mediator of DNA damage checkpoint protein 1"	5.19129542502427	5.15707518637015	5.39234311918253	5.99460418263242	5.95060059787098	5.99460418263242	0.000608936915520199	0.733031744186289	0.525246332877395	0.940817155495184	0.0106164386278203	FALSE
"Q14677"	"EPN4_HUMAN"	"Clathrin interactor 1"	6.24811179904523	6.1399611655063	6.34687260266835	6.5756248911722	6.54237678418286	6.5756248911722	0.00626072114879343	0.319560333102459	0.150836272041767	0.48828439416315	0.0376556290761805	FALSE
"Q14680"	"MELK_HUMAN"	"Maternal embryonic leucine zipper kinase"	5.59330036015077	5.43477928100083	5.69416122434823	5.23349111702269	5.35838835807043	5.23349111702269	0.0256356899479105	-0.298956757794669	-0.53831456162342	-0.0595989539659187	0.0832792894503545	FALSE
"Q14683"	"SMC1A_HUMAN"	"Structural maintenance of chromosomes protein 1A"	6.03139030171415	6.09271283602422	6.06632043557653	5.81344135430886	5.96975699604799	5.81344135430886	0.0228492750388174	-0.197927956216397	-0.350767393889186	-0.0450885185436073	0.0787182064881453	FALSE
"Q14684"	"RRP1B_HUMAN"	"Ribosomal RNA processing protein 1 homolog B"	5.07984888884769	5.4403819872302	5.26649918620433	5.2418063852347	4.92015001534972	5.2418063852347	0.441120931730678	-0.127655758821035	-0.542568578645086	0.287257061003016	0.583913860571512	FALSE
"Q14690"	"RRP5_HUMAN"	"Protein RRP5 homolog"	5.79345354100795	5.93694937200565	5.80307020282321	5.73667805818939	5.64127253976325	5.73667805818939	0.0678371445625658	-0.139614819898259	-0.295595682080659	0.016366042284142	0.156927753487282	FALSE
"Q14692"	"BMS1_HUMAN"	"Ribosome biogenesis protein BMS1 homolog"	5.30916583355017	4.99139715602802	5.36803721266639	5.52269445588129	5.67083699730539	5.52269445588129	0.0513593767570727	0.349208568941125	-0.0033215696421195	0.70173870752437	0.129384398514545	FALSE
"Q14694"	"UBP10_HUMAN"	"Ubiquitin carboxyl-terminal hydrolase 10"	6.55348104203738	6.52323241747885	6.51521743413792	6.5328950289509	6.33179837362526	6.5328950289509	0.394943828823031	-0.0647808207090295	-0.253682328536833	0.124120687118774	0.537324615368563	FALSE
"Q14696"	"MESD_HUMAN"	"LDLR chaperone MESD"	6.7204122780541	6.9220093519817	6.629173623435	6.34806997874165	6.46010278115331	6.34806997874165	0.0168806382318905	-0.371784171611395	-0.633403733534943	-0.110164609687848	0.0643742836877099	FALSE
"Q14697"	"GANAB_HUMAN"	"Neutral alpha-glucosidase AB"	7.01877331209592	7.0065835598427	6.76368572683705	6.56041412183045	6.5165560494825	6.56041412183045	0.0104082820767133	-0.383886101877424	-0.618075661865912	-0.149696541888937	0.0509300175516461	FALSE
"Q14699"	"RFTN1_HUMAN"	"Raftlin"	5.46753142921876	5.44874546016483	5.30541817549663	5.82787397604504	5.79953462367998	5.82787397604504	0.00138963863947856	0.411195836963276	0.266656796309955	0.555734877616597	0.0165098220254099	FALSE
"Q14738"	"2A5D_HUMAN"	"Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform"	5.51805898782655	5.50597032885778	5.68153668548317	5.59587586722211	5.70553273856663	5.59587586722211	0.396669116891016	0.0639061569477848	-0.123196739086837	0.251009052982406	0.539163002666213	FALSE
"Q14739"	"LBR_HUMAN"	"Lamin-B receptor"	6.57352807660692	6.19402632254304	5.98873749462398	5.65808705136417	5.56617108452253	5.65808705136417	0.0229681330864891	-0.624648902174354	-1.10778323715959	-0.141514567189123	0.0789024558486112	FALSE
"Q14764"	"MVP_HUMAN"	"Major vault protein"	5.93447507778926	5.812859024281	6.09304767349524	5.81455669649111	5.94939483512558	5.81455669649111	0.399859847737756	-0.0872911824858988	-0.344771484889945	0.170189119918147	0.540512271210787	FALSE
"Q14781"	"CBX2_HUMAN"	"Chromobox protein homolog 2"	5.6956262099194	5.53767918858512	5.68575715180137	5.74839782240298	5.699807750733	5.74839782240298	0.159365885247505	0.0925136150776931	-0.0562757145491027	0.241302944704489	0.280371304515263	FALSE
"Q14789"	"GOGB1_HUMAN"	"Golgin subfamily B member 1"	5.56153331433211	5.39493901646904	5.59741606431895	5.27135066084871	5.27998201260511	5.27135066084871	0.0174934690639452	-0.243735020272521	-0.417108137449603	-0.0703619030954382	0.065759954671367	FALSE
"Q14807"	"KIF22_HUMAN"	"Kinesin-like protein KIF22"	6.02848846692913	5.90893499583605	5.94363153085335	4.93226201480317	4.85467617787244	4.93226201480317	1.7901421278749e-05	-1.05395159537992	-1.17591994679509	-0.931983243964753	0.00198774627814417	TRUE
"Q14847"	"LASP1_HUMAN"	"LIM and SH3 domain protein 1"	7.01095380763662	7.0065835598427	7.05004314699087	7.70695523020424	7.20315142737137	7.70695523020424	0.0374675532305715	0.51649379110322	0.0486573649269268	0.984330217279513	0.106570272095232	FALSE
"Q14966"	"ZN638_HUMAN"	"Zinc finger protein 638"	6.07235435230076	6.31179778116879	6.21096723962932	5.99853523422233	5.85467617787244	5.99853523422233	0.0425057763176923	-0.247790908927257	-0.482016726989806	-0.0135650908647082	0.115247041852116	FALSE
"Q14974"	"IMB1_HUMAN"	"Importin subunit beta-1"	6.34070140698328	6.27464478275132	6.31816130602682	6.39430687397545	6.68828916626474	6.39430687397545	0.144001989759358	0.1811318061514	-0.09621669931856	0.458480311621361	0.262127203300924	FALSE
"Q14997"	"PSME4_HUMAN"	"Proteasome activator complex subunit 4"	4.92410339371682	4.87209822765568	4.79527885153236	4.96276410320051	5.11985585553779	4.96276410320051	0.0784382896937327	0.151301196344651	-0.0273876722371135	0.329990064926415	0.172468653728718	FALSE
"Q14BN4"	"SLMAP_HUMAN"	"Sarcolemmal membrane-associated protein"	4.75183445180621	4.48443716730814	4.91515636224288	5.20995011618457	5.10909745340153	5.20995011618457	0.0241613179207263	0.459189901471148	0.0983488121045676	0.820030990837728	0.0809031090044067	FALSE
"Q14C86"	"GAPD1_HUMAN"	"GTPase-activating protein and VPS9 domain-containing protein 1"	4.77741069851223	4.79984213861417	4.73952840824235	4.94861000889065	4.96379790025256	4.94861000889065	0.000583020086656324	0.181412224221704	0.130564068081967	0.232260380361442	0.0104366660144449	FALSE
"Q14CX7"	"NAA25_HUMAN"	"N-alpha-acetyltransferase 25, NatB auxiliary subunit"	6.26382488402434	6.22357059815705	6.07170564168336	6.26156964005613	6.35110200399194	6.26156964005613	0.184931604718787	0.105046720079814	-0.0772817065372691	0.287375146696898	0.31094789913986	FALSE
"Q15003"	"CND2_HUMAN"	"Condensin complex subunit 2"	5.8216651368868	5.96637313234555	6.00796617260548	6.54906739866584	6.62248228924023	6.54906739866584	0.000478158902233445	0.641537548244696	0.470689072487613	0.812386024001779	0.00944208784560449	TRUE
"Q15004"	"PAF15_HUMAN"	"PCNA-associated factor"	6.75124787117569	6.69711181620979	6.96404599172401	5.10081628451206	5.19706837531952	5.10081628451206	4.43901830430479e-05	-1.67123491158861	-1.91433601607005	-1.42813380710717	0.00304663230589364	TRUE
"Q15007"	"FL2D_HUMAN"	"Pre-mRNA-splicing regulator WTAP"	6.24811179904523	6.03833346994893	6.17338978181285	6.37099464077263	6.45671219195254	6.37099464077263	0.0220159190348055	0.246288807563595	0.0582935021245525	0.434284113002638	0.0768560559292425	FALSE
"Q15008"	"PSMD6_HUMAN"	"26S proteasome non-ATPase regulatory subunit 6"	6.11401350393798	5.9990103401379	5.90312380674798	6.11537070848908	6.05854851123809	6.11537070848908	0.226944722005817	0.0910474257974645	-0.0861913131597352	0.268286164754664	0.359796492273912	FALSE
"Q15014"	"MO4L2_HUMAN"	"Mortality factor 4-like protein 2"	4.86677021865087	4.54809580453046	4.95299971338755	4.58545925127677	4.85467617787244	4.58545925127677	0.495619094469497	-0.114090352047628	-0.537133489589608	0.308952785494353	0.632840480200548	FALSE
"Q15018"	"F175B_HUMAN"	"BRISC complex subunit Abro1"	5.37613510047787	4.96831354291498	5.2551838729765	5.23515800922533	5.39072907811265	5.23515800922533	0.544029887375781	0.0871375267313237	-0.278191567922238	0.452466621384885	0.676405807430611	FALSE
"Q15019"	"SEPT2_HUMAN"	"Septin-2"	5.94989412417687	5.86794658438521	5.88732993488033	5.89794765027783	6.0607835156214	5.89794765027783	0.444838435243851	0.0505027242448834	-0.115099586625645	0.216105035115412	0.586950896960237	FALSE
"Q15020"	"SART3_HUMAN"	"Squamous cell carcinoma antigen recognized by T-cells 3"	5.89465961582434	5.81501713244841	5.70529103878259	5.83228589092342	5.699807750733	5.83228589092342	0.82259894831451	-0.0168627514918329	-0.212470390828411	0.178744887844745	0.883827005502044	FALSE
"Q15021"	"CND1_HUMAN"	"Condensin complex subunit 1"	5.80027480686396	5.50597032885778	5.52388702889698	5.79886288938597	5.93728145547348	5.79886288938597	0.0906227324004136	0.23495835654223	-0.0589063031258129	0.528823016210273	0.19013650322674	FALSE
"Q15024"	"EXOS7_HUMAN"	"Exosome complex component RRP42"	6.38523730758512	6.27777767223629	6.08667814861952	6.15465443613961	6.2192486101683	6.15465443613961	0.458405175266184	-0.0737118819977987	-0.32337674902972	0.175952985034123	0.600071548572675	FALSE
"Q15029"	"U5S1_HUMAN"	"116 kDa U5 small nuclear ribonucleoprotein component"	6.08358160772402	6.12264168930627	5.79267235571788	6.01609360560664	6.15584571259301	6.01609360560664	0.609815744773436	0.0630457570193697	-0.253581907963652	0.379673422002391	0.729303254002034	FALSE
"Q15042"	"RB3GP_HUMAN"	"Rab3 GTPase-activating protein catalytic subunit"	6.02072158388544	6.08736621455874	6.14506105875435	6.07870558290631	6.04054272318378	6.07870558290631	0.654495422341147	-0.0183983227340443	-0.124209893866617	0.0874132483985287	0.761906566249553	FALSE
"Q15043"	"S39AE_HUMAN"	"Zinc transporter ZIP14"	6.71259928852311	6.94485457009099	6.65738465348996	6.16867831366988	6.08514272124981	6.16867831366988	0.00240507936865845	-0.630779721171498	-0.887245475181012	-0.374313967161984	0.0221077698050465	FALSE
"Q15046"	"SYK_HUMAN"	"Lysine--tRNA ligase"	6.42770544872558	6.41357319060809	6.63863872704546	6.49583041562025	6.4439260369967	6.49583041562025	0.853046570198366	-0.0147768327139719	-0.222480158608312	0.192926493180368	0.900126260293378	FALSE
"Q15050"	"RRS1_HUMAN"	"Ribosome biogenesis regulatory protein homolog"	5.62310113768401	5.47900328125751	5.60931464756552	5.82897822029404	5.79819569547168	5.82897822029404	0.00618163632583631	0.248244356517576	0.11763918094332	0.378849532091832	0.0374138030873992	FALSE
"Q15054"	"DPOD3_HUMAN"	"DNA polymerase delta subunit 3"	6.14738774400958	5.98757544507561	5.97385831828521	6.21840178089975	5.87259808586971	6.21840178089975	0.62907421025274	0.0668600467662657	-0.28857853735469	0.422298630887221	0.741886129493325	FALSE
"Q15056"	"IF4H_HUMAN"	"Eukaryotic translation initiation factor 4H"	5.44304175910798	5.27150507522076	5.29992218774178	5.69972969736672	5.78338488368665	5.69972969736672	0.00289762887334648	0.389458418783189	0.222984918958224	0.555931918608154	0.0247498655542938	FALSE
"Q15061"	"WDR43_HUMAN"	"WD repeat-containing protein 43"	5.89253331471595	6.14854355274903	5.73274562639794	6.15992937818029	6.01656386024934	6.15992937818029	0.223152829790004	0.187533374248997	-0.173919429326431	0.548986177824426	0.355542063798974	FALSE
"Q15075"	"EEA1_HUMAN"	"Early endosome antigen 1"	5.37613510047787	5.46807372109925	5.3957822031493	5.18083836794327	5.13053462406382	5.18083836794327	0.00157134410071859	-0.249259888258686	-0.339762619110417	-0.158757157406954	0.017860119758955	FALSE
"Q15084"	"PDIA6_HUMAN"	"Protein disulfide-isomerase A6"	6.63205009441149	6.92500975869412	6.52702673642755	6.43983079983587	6.40663157270528	6.43983079983587	0.0902491953107131	-0.265931139052048	-0.597978015910203	0.0661157378061068	0.189492504678458	FALSE
"Q15102"	"PA1B3_HUMAN"	"Platelet-activating factor acetylhydrolase IB subunit gamma"	5.33288190252398	5.24293592302399	5.29624652959838	5.36871849771692	5.46010278115331	5.36871849771692	0.0538698032617627	0.108491807146931	-0.00290602500430744	0.21988963929817	0.133266599842938	FALSE
"Q15121"	"PEA15_HUMAN"	"Astrocytic phosphoprotein PEA-15"	5.43137176592335	5.03648504555656	5.41115742903621	6.2293154410515	6.04054272318378	6.2293154410515	0.00363572462377479	0.873386454923553	0.476402368480685	1.27037054136642	0.0280639202269573	FALSE
"Q15126"	"PMVK_HUMAN"	"Phosphomevalonate kinase"	5.10761167708709	5.19733905658387	4.74493176677168	5.19289678475375	5.20920893819173	5.19289678475375	0.259475206393844	0.181706669085527	-0.20255899986349	0.565972338034543	0.39551474174183	FALSE
"Q15149"	"PLEC_HUMAN"	"Plectin"	6.79402321329211	6.860652336065	6.82555755475007	6.51996207809315	6.50839136984789	6.51996207809315	9.31079640273522e-05	-0.310639192690993	-0.36512979541033	-0.256148589971656	0.00455597783299942	TRUE
"Q15154"	"PCM1_HUMAN"	"Pericentriolar material 1 protein"	4.66730094159454	4.49524392226472	4.49531787670021	4.58022260291063	4.57714220234353	4.58022260291063	0.667178142236957	0.0265748892017719	-0.132652046527553	0.185801824931097	0.771692025896673	FALSE
"Q15181"	"IPYR_HUMAN"	"Inorganic pyrophosphatase"	6.28829175149991	6.15025392051413	6.17038103194051	6.31377415424732	6.28763558514855	6.31377415424732	0.0807723130933699	0.102085729896213	-0.0198689708659264	0.224040430658352	0.176517077175145	FALSE
"Q15233"	"NONO_HUMAN"	"Non-POU domain-containing octamer-binding protein"	6.55482621233613	6.37313464615069	6.6233179277617	6.69064659260428	6.73382178299806	6.69064659260428	0.0687757204437214	0.187945393986031	-0.0231200457296409	0.399010833701704	0.158211557705995	FALSE
"Q15257"	"PTPA_HUMAN"	"Serine/threonine-protein phosphatase 2A activator"	4.9951864917783	4.55843774875192	4.7529990480398	5.03535550776727	4.62021092423542	5.03535550776727	0.531736032794999	0.12809955039998	-0.392128347815772	0.648327448615733	0.666285558454498	FALSE
"Q15276"	"RABE1_HUMAN"	"Rab GTPase-binding effector protein 1"	4.70171097238037	4.91297050907121	4.60039992275777	4.86925221727737	4.81285600217782	4.86925221727737	0.29885642061781	0.112093010841066	-0.148817301274959	0.373003322957092	0.439083199146879	FALSE
"Q15286"	"RAB35_HUMAN"	"Ras-related protein Rab-35"	7.28221382491083	7.18320709933587	7.33572515854272	6.89636834520398	7.00790246716831	6.89636834520398	0.00457013988560944	-0.33350230840438	-0.494875208723565	-0.172129408085196	0.0311422311490528	FALSE
"Q15287"	"RNPS1_HUMAN"	"RNA-binding protein with serine-rich domain 1"	5.93033534742834	5.9990103401379	6.05004314699087	6.14404633657363	5.71691500700317	6.14404633657363	0.956324741153683	0.00853961519777968	-0.398321395687835	0.415400626083395	0.970442716242771	FALSE
"Q15291"	"RBBP5_HUMAN"	"Retinoblastoma-binding protein 5"	6.09472216532922	5.91699476563	6.06955397082831	5.952668225465	6.03031483050915	5.952668225465	0.472502676860767	-0.0485398734494566	-0.218628163088002	0.121548416189088	0.613085495773948	FALSE
"Q15293"	"RCN1_HUMAN"	"Reticulocalbin-1"	7.26094319800811	7.35396723541273	7.34375999080101	6.95519882608032	6.92629176596592	6.95519882608032	0.000270390309628883	-0.373993668698428	-0.460037382323119	-0.287949955073737	0.00742080744829517	TRUE
"Q15311"	"RBP1_HUMAN"	"RalA-binding protein 1"	7.15450339365464	7.18069879089605	7.19131168981011	6.81900946249774	6.87767800323406	6.81900946249774	0.000113977051198817	-0.336938982043749	-0.399152001778442	-0.274725962309055	0.00517783805956319	TRUE
"Q15334"	"L2GL1_HUMAN"	"Lethal(2) giant larvae protein homolog 1"	6.01389109071617	5.74882685275394	5.8639310388877	5.75770556462921	5.9602105920448	5.75770556462921	0.648122679193105	-0.0503424203515346	-0.334099255507245	0.233414414804176	0.755706855747373	FALSE
"Q15363"	"TMED2_HUMAN"	"Transmembrane emp24 domain-containing protein 2"	7.26711120672301	7.38843223752745	6.85895622347241	6.78242658660929	6.75260804608731	6.78242658660929	0.0677205598585753	-0.399012816138995	-0.844511111014123	0.0464854787361341	0.156819060537646	FALSE
"Q15365"	"PCBP1_HUMAN"	"Poly(rC)-binding protein 1"	5.83612000581068	5.85541948650905	5.74223261717073	7.04489086991407	6.8890428369433	7.04489086991407	4.64329135640181e-05	1.18168415576033	1.00783173715494	1.35553657436572	0.00304663230589364	TRUE
"Q15366"	"PCBP2_HUMAN"	"Poly(rC)-binding protein 2"	5.63840839047185	5.84489650009704	5.62698052186109	5.89056272352278	5.78067559642867	5.89056272352278	0.132080330895264	0.15050521034808	-0.0708433053865419	0.371853726082702	0.245693244390867	FALSE
"Q15369"	"ELOC_HUMAN"	"Transcription elongation factor B polypeptide 1"	5.84164123352485	5.43477928100083	5.65881660898309	6.25993300341902	6.28858943314421	6.25993300341902	0.00612914810315468	0.624406105491161	0.29667802132401	0.952134189658312	0.0373309083835602	FALSE
"Q15370"	"ELOB_HUMAN"	"Transcription elongation factor B polypeptide 2"	6.56820937918793	6.70061775971132	6.53640506874341	6.78413560363941	6.76156677348096	6.78413560363941	0.0263066288442914	0.17486859103904	0.033709108862832	0.316028073215248	0.0846680462357518	FALSE
"Q15392"	"DHC24_HUMAN"	"Delta(24)-sterol reductase"	7.08962675292067	7.20558776425168	6.83698741679531	6.8947873093845	6.89030008760316	6.8947873093845	0.238158774503935	-0.150775742531831	-0.452928210414382	0.15137672535072	0.371716153829258	FALSE
"Q15393"	"SF3B3_HUMAN"	"Splicing factor 3B subunit 3"	5.97924494790928	6.431969747414	5.97385831828521	5.88844578251068	5.99451984007689	5.88844578251068	0.259663222009244	-0.204553869503417	-0.637338173462382	0.228230434455549	0.395592465404057	FALSE
"Q15397"	"PUM3_HUMAN"	"Pumilio homolog 3"	5.84494385619769	5.54809580453046	5.36101678498862	5.41944929983784	5.83652883116218	5.41944929983784	0.901049775156845	-0.0262096716262974	-0.575767145516031	0.523347802263436	0.934721775378301	FALSE
"Q15398"	"DLGP5_HUMAN"	"Disks large-associated protein 5"	5.6747439247801	5.15025392051413	5.49852030873855	4.41357273350118	4.57714220234353	4.41357273350118	0.00399599044255718	-0.973076828228969	-1.42691400633915	-0.519239650118791	0.0291768359369691	FALSE
"Q15404"	"RSU1_HUMAN"	"Ras suppressor protein 1"	5.89146898782084	5.87416957767537	5.64732097014526	5.82123070241442	5.8062106885358	5.82123070241442	0.887258747750385	0.0119041859077242	-0.206927735042441	0.23073610685789	0.924735019767278	FALSE
"Q15417"	"CNN3_HUMAN"	"Calponin-3"	7.80734616226655	7.86950485100751	7.82140774869566	7.86279719514007	7.71691500700317	7.86279719514007	0.739548707206602	-0.0185831215621395	-0.163352227494268	0.126185984369989	0.824991158309683	FALSE
"Q15418"	"KS6A1_HUMAN"	"Ribosomal protein S6 kinase alpha-1"	6.14738774400958	6.23005463172725	6.24377910970425	6.338021700494	6.43275229300836	6.338021700494	0.0203812191861472	0.16252473618509	0.0413939919543921	0.283655480415788	0.0728302383601895	FALSE
"Q15424"	"SAFB1_HUMAN"	"Scaffold attachment factor B1"	6.41812918914249	6.5219118727268	6.68294487987598	6.6164861468974	6.5598642109117	6.6164861468974	0.514787157414203	0.0566168543204064	-0.163602982059831	0.276836690700644	0.652410238566639	FALSE
"Q15428"	"SF3A2_HUMAN"	"Splicing factor 3A subunit 2"	5.44594456701062	5.29643347151661	5.25896551351892	5.33024434990228	5.41713668009875	5.33024434990228	0.711600548164656	0.0254272759523859	-0.152375000800733	0.203229552705505	0.804816990984861	FALSE
"Q15434"	"RBMS2_HUMAN"	"RNA-binding motif, single-stranded-interacting protein 2"	5.15627683584585	5.02906757399408	5.35396202745467	5.58284330306976	5.78608909261503	5.58284330306976	0.0154939681613236	0.470823087153319	0.147940215137891	0.793705959168748	0.0619544128555975	FALSE
"Q15435"	"PP1R7_HUMAN"	"Protein phosphatase 1 regulatory subunit 7"	5.8216651368868	5.66516892370703	5.80953100645957	6.06377458246043	6.04280577469235	6.06377458246043	0.00456244225579994	0.291329957519937	0.150428454018023	0.432231461021851	0.0311422311490528	FALSE
"Q15436"	"SC23A_HUMAN"	"Protein transport protein Sec23A"	5.91155814039771	5.88653561087948	5.73138523493374	5.55508560223326	5.77660210184224	5.55508560223326	0.0823536034113037	-0.214235226634058	-0.47212694364572	0.0436564903776049	0.178494634420746	FALSE
"Q15437"	"SC23B_HUMAN"	"Protein transport protein Sec23B"	4.6192488121884	4.86378295944367	4.99894929924804	4.52405870661263	4.67958947131435	4.52405870661263	0.10962490537485	-0.251424728780168	-0.591857977974522	0.0890085204141862	0.216564660586781	FALSE
"Q15459"	"SF3A1_HUMAN"	"Splicing factor 3A subunit 1"	5.85807925838682	5.65797342230283	5.70112741384105	5.88844578251068	5.78608909261503	5.88844578251068	0.173609998593482	0.115266854368557	-0.0783029900065114	0.308836698743626	0.296750779123377	FALSE
"Q15477"	"SKIV2_HUMAN"	"Helicase SKI2W"	4.97723981201891	5.15025392051413	5.17739171237035	5.05625073207862	5.27228762081511	5.05625073207862	0.794095590766356	0.0266345466896558	-0.238443672407607	0.291712765786919	0.863810840445542	FALSE
"Q15545"	"TAF7_HUMAN"	"Transcription initiation factor TFIID subunit 7"	5.92306211251616	5.82147215458571	5.58541853121935	5.94555883741662	6.13372290169487	5.94555883741662	0.121264903383783	0.231629259402298	-0.0961379287174462	0.559396447522042	0.230931250705133	FALSE
"Q15554"	"TERF2_HUMAN"	"Telomeric repeat-binding factor 2"	5.45317613624169	5.14340024947307	4.96693890434542	4.87781423078079	4.823425243888	4.87781423078079	0.0838060660387727	-0.328153861536869	-0.725918681122725	0.0696109580489877	0.180693138651185	FALSE
"Q15555"	"MARE2_HUMAN"	"Microtubule-associated protein RP/EB family member 2"	5.14916994935159	5.19070596425143	4.93892452817583	5.18083836794327	5.13902108995165	5.18083836794327	0.403053092328691	0.0739657946864458	-0.145843063813192	0.293774653186084	0.543491021743545	FALSE
"Q15599"	"NHRF2_HUMAN"	"Na(+)/H(+) exchange regulatory cofactor NHE-RF2"	6.19129542502427	6.01599451976877	6.2551838729765	5.99558795017199	6.07301452949561	5.99558795017199	0.155655765710802	-0.132761129309981	-0.34381706218635	0.0782948035663885	0.27623941512563	FALSE
"Q15631"	"TSN_HUMAN"	"Translin"	6.32974219499342	6.32397249511489	6.64443269082043	6.61392590657883	6.69405995412269	6.61392590657883	0.129604912723943	0.207921462117204	-0.0952363582182601	0.511079282452668	0.242494739490618	FALSE
"Q15637"	"SF01_HUMAN"	"Splicing factor 1"	6.21019938274915	6.06939966802929	6.17138464592247	6.32399214058994	6.53596479566862	6.32399214058994	0.041038224683776	0.244321793382529	0.0161226151005563	0.472520971664501	0.11283557586863	FALSE
"Q15642"	"CIP4_HUMAN"	"Cdc42-interacting protein 4"	5.56687663540642	5.40356932161248	5.47919821133693	5.28589896941787	5.38002918945544	5.28589896941787	0.0428822819420318	-0.165939013354885	-0.323267514254989	-0.00861051245478082	0.115415322123062	FALSE
"Q15643"	"TRIPB_HUMAN"	"Thyroid receptor-interacting protein 11"	5.23222568907915	5.11565525899017	4.9761574343748	5.15289182744035	5.21323319475053	5.15289182744035	0.444535081733514	0.0649928223957046	-0.147969969393886	0.277955614185295	0.586818829887816	FALSE
"Q15645"	"PCH2_HUMAN"	"Pachytene checkpoint protein 2 homolog"	7.05439722182664	6.9615106570958	6.89464090512508	7.01366768433402	6.96439491869306	7.01366768433402	0.61120746924615	0.0270605011045273	-0.10939261833954	0.163513620548594	0.730060390448339	FALSE
"Q15648"	"MED1_HUMAN"	"Mediator of RNA polymerase II transcription subunit 1"	3.01095380763662	1.7145569506692	2.53951768061075	3.21840178089975	3.1600213885642	3.21840178089975	0.109820298658875	0.777265503815714	-0.275970402737949	1.83050141036938	0.216713056888702	FALSE
"Q15652"	"JHD2C_HUMAN"	"Probable JmjC domain-containing histone demethylation protein 2C"	5.53178597093806	5.57381297463883	5.55498079799855	5.77155554339023	5.70838673562179	5.77155554339023	0.00126169818681134	0.196972692942269	0.129471136909331	0.264474248975206	0.0159062125123334	FALSE
